year,round,region_number,region_name,seed,team,score,seed_2,team_2,score_2
1985,1,1,West,1,St Johns,83,16,Southern,59
1985,1,1,West,2,VCU,81,15,Marshall,65
1985,1,2,East,3,Illinois,76,14,Northeastern,57
1985,1,2,East,4,Loyola Illinois,59,13,Iona,58
1985,1,2,East,5,SMU,85,12,Old Dominion,68
1985,1,2,East,6,Georgia,67,11,Wichita St,59
1985,1,2,East,7,Syracuse,70,10,DePaul,65
1985,1,2,East,8,Temple,60,9,Virginia Tech,57
1985,1,3,Midwest,1,Oklahoma,96,16,North Carolina A&T,83
1985,1,3,Midwest,2,Memphis,67,15,Pennsylvania,55
1985,1,3,Midwest,3,Duke,75,14,Pepperdine,62
1985,1,3,Midwest,4,Ohio St,75,13,Iowa St,64
1985,1,1,West,3,NC State,65,14,Nevada,56
1985,1,3,Midwest,5,Louisiana Tech,78,12,Pittsburgh,54
1985,1,3,Midwest,6,Texas Tech,53,11,Boston College,55
1985,1,3,Midwest,7,UAB,70,10,Michigan St,68
1985,1,3,Midwest,8,USC,55,9,Illinois St,58
1985,1,4,Southeast,1,Michigan,59,16,Fairleigh Dickinson,55
1985,1,4,Southeast,2,North Carolina,76,15,Middle Tennessee St,57
1985,1,4,Southeast,3,Kansas,49,14,Ohio,38
1985,1,4,Southeast,4,LSU,55,13,Navy,78
1985,1,4,Southeast,5,Maryland,69,12,Miami Ohio,68
1985,1,4,Southeast,6,Purdue,58,11,Auburn,59
1985,1,1,West,4,UNLV,85,13,San Diego St,80
1985,1,4,Southeast,7,Notre Dame,79,10,Oregon St,70
1985,1,4,Southeast,8,Villanova,51,9,Dayton,49
1985,2,1,West,1,St Johns,68,9,Arkansas,65
1985,2,1,West,2,VCU,59,7,Alabama,63
1985,2,1,West,3,NC State,86,11,UTEP,73
1985,2,1,West,4,UNLV,61,12,Kentucky,64
1985,2,2,East,1,Georgetown,63,8,Temple,46
1985,2,2,East,2,Georgia Tech,70,7,Syracuse,53
1985,2,2,East,3,Illinois,74,6,Georgia,58
1985,2,2,East,4,Loyola Illinois,70,5,SMU,57
1985,1,1,West,5,Washington,58,12,Kentucky,65
1985,2,3,Midwest,1,Oklahoma,75,9,Illinois St,69
1985,2,3,Midwest,2,Memphis,67,7,UAB,66
1985,2,3,Midwest,3,Duke,73,11,Boston College,74
1985,2,3,Midwest,4,Ohio St,67,5,Louisiana Tech,79
1985,2,4,Southeast,1,Michigan,55,8,Villanova,59
1985,2,4,Southeast,2,North Carolina,60,7,Notre Dame,58
1985,2,4,Southeast,3,Kansas,64,11,Auburn,66
1985,2,4,Southeast,13,Navy,59,5,Maryland,64
1985,3,1,West,1,St Johns,86,12,Kentucky,70
1985,3,1,West,7,Alabama,55,3,NC State,61
1985,1,1,West,6,Tulsa,75,11,UTEP,79
1985,3,2,East,1,Georgetown,65,4,Loyola Illinois,53
1985,3,2,East,2,Georgia Tech,61,3,Illinois,53
1985,3,3,Midwest,1,Oklahoma,86,5,Louisiana Tech,84
1985,3,3,Midwest,2,Memphis,59,11,Boston College,57
1985,3,4,Southeast,8,Villanova,46,5,Maryland,43
1985,3,4,Southeast,2,North Carolina,62,11,Auburn,56
1985,4,1,West,1,St Johns,69,3,NC State,60
1985,4,2,East,1,Georgetown,60,2,Georgia Tech,54
1985,4,3,Midwest,1,Oklahoma,61,2,Memphis,63
1985,4,4,Southeast,8,Villanova,56,2,North Carolina,44
1985,1,1,West,7,Alabama,50,10,Arizona,41
1985,5,1,Final Four,1,St Johns,59,1,Georgetown,77
1985,5,2,Final Four,2,Memphis,45,8,Villanova,52
1985,6,1,Championship,1,Georgetown,64,8,Villanova,66
1985,1,1,West,8,Iowa,54,9,Arkansas,63
1985,1,2,East,1,Georgetown,68,16,Lehigh,43
1985,1,2,East,2,Georgia Tech,65,15,Mercer,58
1986,2,2,West,2,Louisville,82,7,Bradley,68
1986,2,2,West,3,North Carolina,77,6,UAB,59
1986,2,2,West,4,UNLV,70,5,Maryland,64
1986,2,3,East,1,Duke,89,8,Old Dominion,61
1986,2,3,East,2,Syracuse,85,7,Navy,97
1986,2,3,East,14,Cleveland St,75,6,St Josephs,69
1986,2,3,East,4,Oklahoma,69,12,DePaul,74
1986,2,4,Midwest,1,Kansas,65,9,Temple,43
1986,2,4,Midwest,2,Michigan,69,7,Iowa St,72
1986,2,4,Midwest,14,Arkansas Little Rock,66,6,NC State,80
1986,2,4,Midwest,4,Georgetown,68,5,Michigan St,80
1986,3,1,Southeast,1,Kentucky,68,5,Alabama,63
1986,3,1,Southeast,2,Georgia Tech,64,11,LSU,70
1986,3,2,West,8,Auburn,70,4,UNLV,63
1986,3,2,West,2,Louisville,94,3,North Carolina,79
1986,3,3,East,1,Duke,74,12,DePaul,67
1986,3,3,East,7,Navy,71,14,Cleveland St,70
1986,3,4,Midwest,1,Kansas,96,5,Michigan St,86
1986,3,4,Midwest,7,Iowa St,66,6,NC State,70
1986,4,1,Southeast,1,Kentucky,57,11,LSU,59
1986,4,2,West,8,Auburn,76,2,Louisville,84
1986,4,3,East,1,Duke,71,7,Navy,50
1986,4,4,Midwest,1,Kansas,75,6,NC State,67
1986,5,1,Final Four,11,LSU,77,2,Louisville,88
1986,5,2,Final Four,1,Duke,71,1,Kansas,67
1986,6,1,Championship,2,Louisville,72,1,Duke,69
1986,1,1,Southeast,1,Kentucky,75,16,Davidson,55
1986,1,1,Southeast,2,Georgia Tech,68,15,Marist,53
1986,1,1,Southeast,3,Memphis,95,14,Ball St,63
1986,1,1,Southeast,4,Illinois,75,13,Fairfield,51
1986,1,1,Southeast,5,Alabama,97,12,Xavier,80
1986,1,1,Southeast,6,Purdue,87,11,LSU,94
1986,1,1,Southeast,7,Virginia Tech,62,10,Villanova,71
1986,1,1,Southeast,8,Western Kentucky,67,9,Nebraska,59
1986,1,2,West,1,St Johns,83,16,Montana St,74
1986,1,2,West,2,Louisville,93,15,Drexel,73
1986,1,2,West,3,North Carolina,84,14,Utah,72
1986,1,2,West,4,UNLV,74,13,Louisiana Monroe,51
1986,1,2,West,5,Maryland,69,12,Pepperdine,64
1986,1,2,West,6,UAB,66,11,Missouri,64
1986,1,2,West,7,Bradley,83,10,UTEP,65
1986,1,2,West,8,Auburn,73,9,Arizona,63
1986,1,3,East,1,Duke,85,16,Mississippi Valley St,78
1986,1,3,East,2,Syracuse,101,15,Brown,52
1986,1,3,East,3,Indiana,79,14,Cleveland St,83
1986,1,3,East,4,Oklahoma,80,13,Northeastern,74
1986,1,3,East,5,Virginia,68,12,DePaul,72
1986,1,3,East,6,St Josephs,60,11,Richmond,59
1986,1,3,East,7,Navy,87,10,Tulsa,68
1986,1,3,East,8,Old Dominion,72,9,West Virginia,64
1986,1,4,Midwest,1,Kansas,71,16,North Carolina A&T,46
1986,1,4,Midwest,2,Michigan,70,15,Akron,64
1986,1,4,Midwest,3,Notre Dame,83,14,Arkansas Little Rock,90
1986,1,4,Midwest,4,Georgetown,70,13,Texas Tech,64
1986,1,4,Midwest,5,Michigan St,72,12,Washington,70
1986,1,4,Midwest,6,NC State,66,11,Iowa,64
1986,1,4,Midwest,7,Iowa St,81,10,Miami Ohio,79
1986,1,4,Midwest,8,Jacksonville,50,9,Temple,61
1986,2,1,Southeast,1,Kentucky,71,8,Western Kentucky,64
1986,2,1,Southeast,2,Georgia Tech,66,10,Villanova,61
1986,2,1,Southeast,3,Memphis,81,11,LSU,83
1986,2,1,Southeast,4,Illinois,56,5,Alabama,58
1986,2,2,West,1,St Johns,65,8,Auburn,81
1987,1,1,West,1,UNLV,95,16,Idaho St,70
1987,1,1,West,2,Iowa,99,15,Santa Clara,76
1987,1,1,West,3,Pittsburgh,93,14,Marist,68
1987,1,1,West,4,UCLA,92,13,Central Michigan,73
1987,1,1,West,5,Virginia,60,12,Wyoming,64
1987,1,1,West,6,Oklahoma,74,11,Tulsa,69
1987,1,1,West,7,UTEP,98,10,Arizona,91
1987,1,1,West,8,Georgia,79,9,Kansas St,82
1987,1,2,Midwest,1,Indiana,92,16,Fairfield,58
1987,1,2,Midwest,2,Temple,75,15,Southern,56
1987,1,2,Midwest,3,DePaul,76,14,Louisiana Tech,62
1987,1,2,Midwest,4,Missouri,69,13,Xavier,70
1987,1,2,Midwest,5,Duke,58,12,Texas A&M,51
1987,1,2,Midwest,6,St Johns,57,11,Wichita St,55
1987,1,2,Midwest,7,Georgia Tech,79,10,LSU,85
1987,1,2,Midwest,8,Auburn,62,9,San Diego,61
1987,1,3,Southeast,1,Georgetown,75,16,Bucknell,53
1987,1,3,Southeast,2,Alabama,88,15,North Carolina A&T,71
1987,1,3,Southeast,3,Illinois,67,14,Austin Peay,68
1987,1,3,Southeast,4,Clemson,60,13,Southwest Missouri St,65
1987,1,3,Southeast,5,Kansas,66,12,Houston,55
1987,1,3,Southeast,6,Providence,90,11,UAB,68
1987,1,3,Southeast,7,New Orleans,83,10,BYU,79
1987,1,3,Southeast,8,Kentucky,77,9,Ohio St,91
1987,1,4,East,1,North Carolina,113,16,Pennsylvania,82
1987,1,4,East,2,Syracuse,79,15,Georgia Southern,73
1987,1,4,East,3,Purdue,104,14,Northeastern,95
1987,1,4,East,4,TCU,76,13,Marshall,60
1987,1,4,East,5,Notre Dame,84,12,Middle Tennessee St,71
1987,1,4,East,6,Florida,82,11,NC State,70
1987,1,4,East,7,West Virginia,62,10,Western Kentucky,64
1987,1,4,East,8,Navy,82,9,Michigan,97
1987,2,1,West,1,UNLV,80,9,Kansas St,61
1987,2,1,West,2,Iowa,84,7,UTEP,82
1987,2,1,West,3,Pittsburgh,93,6,Oklahoma,96
1987,2,1,West,4,UCLA,68,12,Wyoming,78
1987,2,2,Midwest,1,Indiana,107,8,Auburn,90
1987,2,2,Midwest,2,Temple,62,10,LSU,72
1987,2,2,Midwest,3,DePaul,83,6,St Johns,75
1987,2,2,Midwest,13,Xavier,60,5,Duke,65
1987,2,3,Southeast,1,Georgetown,82,9,Ohio St,79
1987,2,3,Southeast,2,Alabama,101,7,New Orleans,76
1987,2,3,Southeast,14,Austin Peay,87,6,Providence,90
1987,2,3,Southeast,13,Southwest Missouri St,63,5,Kansas,67
1987,2,4,East,1,North Carolina,109,9,Michigan,97
1987,2,4,East,2,Syracuse,104,10,Western Kentucky,86
1987,2,4,East,3,Purdue,66,6,Florida,85
1987,2,4,East,4,TCU,57,5,Notre Dame,58
1987,3,1,West,1,UNLV,92,12,Wyoming,78
1987,3,1,West,2,Iowa,93,6,Oklahoma,91
1987,3,2,Midwest,1,Indiana,88,5,Duke,82
1987,3,2,Midwest,10,LSU,63,3,DePaul,58
1987,3,3,Southeast,1,Georgetown,70,5,Kansas,57
1987,3,3,Southeast,2,Alabama,82,6,Providence,103
1987,3,4,East,1,North Carolina,74,5,Notre Dame,68
1987,3,4,East,2,Syracuse,87,6,Florida,81
1987,4,1,West,1,UNLV,84,2,Iowa,81
1987,4,2,Midwest,1,Indiana,77,10,LSU,76
1987,4,3,Southeast,1,Georgetown,73,6,Providence,88
1987,4,4,East,1,North Carolina,75,2,Syracuse,79
1987,5,1,Final Four,1,UNLV,93,1,Indiana,97
1987,5,2,Final Four,6,Providence,63,2,Syracuse,67
1987,6,1,Championship,1,Indiana,74,2,Syracuse,73
1988,1,1,Midwest,1,Purdue,94,16,Fairleigh Dickinson,79
1988,1,1,Midwest,2,Pittsburgh,108,15,Eastern Michigan,90
1988,1,1,Midwest,3,NC State,75,14,Murray St,78
1988,1,1,Midwest,4,Kansas St,66,13,La Salle,53
1988,1,1,Midwest,5,DePaul,83,12,Wichita St,62
1988,1,1,Midwest,6,Kansas,85,11,Xavier,72
1988,1,1,Midwest,7,Vanderbilt,80,10,Utah St,77
1988,1,1,Midwest,8,Baylor,60,9,Memphis,75
1988,1,2,East,1,Temple,87,16,Lehigh,73
1988,1,2,East,2,Duke,85,15,Boston University,69
1988,1,2,East,3,Syracuse,69,14,North Carolina A&T,55
1988,1,2,East,4,Indiana,69,13,Richmond,72
1988,1,2,East,5,Georgia Tech,90,12,Iowa St,78
1988,1,2,East,6,Missouri,80,11,Rhode Island,87
1988,1,2,East,7,SMU,83,10,Notre Dame,75
1988,1,2,East,8,Georgetown,66,9,LSU,63
1988,1,3,West,1,Arizona,90,16,Cornell,50
1988,1,3,West,2,North Carolina,83,15,North Texas St,65
1988,1,3,West,3,Michigan,63,14,Boise St,58
1988,1,3,West,4,UNLV,54,13,Southwest Missouri St,50
1988,1,3,West,5,Iowa,102,12,Florida St,98
1988,1,3,West,6,Florida,62,11,St Johns,59
1988,1,3,West,7,Wyoming,115,10,Loyola Marymount,119
1988,1,3,West,8,Seton Hall,80,9,UTEP,64
1988,1,4,Southeast,1,Oklahoma,94,16,Chattanooga,66
1988,1,4,Southeast,2,Kentucky,99,15,Southern,84
1988,1,4,Southeast,3,Illinois,81,14,Texas San Antonio,72
1988,1,4,Southeast,4,BYU,98,13,Charlotte,92
1988,1,4,Southeast,5,Louisville,70,12,Oregon St,61
1988,1,4,Southeast,6,Villanova,82,11,Arkansas,74
1988,1,4,Southeast,7,Maryland,92,10,Santa Barbara,82
1988,1,4,Southeast,8,Auburn,90,9,Bradley,86
1988,2,1,Midwest,1,Purdue,100,9,Memphis,73
1988,2,1,Midwest,2,Pittsburgh,74,7,Vanderbilt,80
1988,2,1,Midwest,14,Murray St,58,6,Kansas,61
1988,2,1,Midwest,4,Kansas St,66,5,DePaul,58
1988,2,2,East,1,Temple,74,8,Georgetown,53
1988,2,2,East,2,Duke,94,7,SMU,79
1988,2,2,East,3,Syracuse,94,11,Rhode Island,97
1988,2,2,East,13,Richmond,59,5,Georgia Tech,55
1988,2,3,West,1,Arizona,84,8,Seton Hall,55
1988,2,3,West,2,North Carolina,123,10,Loyola Marymount,97
1988,2,3,West,3,Michigan,108,6,Florida,85
1988,2,3,West,4,UNLV,85,5,Iowa,104
1988,2,4,Southeast,1,Oklahoma,107,8,Auburn,87
1988,2,4,Southeast,2,Kentucky,90,7,Maryland,81
1988,2,4,Southeast,3,Illinois,63,6,Villanova,66
1988,2,4,Southeast,4,BYU,76,5,Louisville,97
1988,3,1,Midwest,1,Purdue,70,4,Kansas St,73
1988,3,1,Midwest,7,Vanderbilt,64,6,Kansas,77
1988,3,2,East,1,Temple,69,13,Richmond,47
1988,3,2,East,2,Duke,73,11,Rhode Island,72
1988,3,3,West,1,Arizona,99,5,Iowa,79
1988,3,3,West,2,North Carolina,78,3,Michigan,69
1988,3,4,Southeast,1,Oklahoma,108,5,Louisville,98
1988,3,4,Southeast,2,Kentucky,74,6,Villanova,80
1988,4,1,Midwest,4,Kansas St,58,6,Kansas,71
1988,4,2,East,1,Temple,53,2,Duke,63
1988,4,3,West,1,Arizona,70,2,North Carolina,52
1988,4,4,Southeast,1,Oklahoma,78,6,Villanova,59
1988,5,1,Final Four,6,Kansas,66,2,Duke,59
1988,5,2,Final Four,1,Arizona,78,1,Oklahoma,86
1988,6,1,Championship,6,Kansas,83,1,Oklahoma,79
1989,1,1,Midwest,1,Illinois,77,16,McNeese St,71
1989,1,1,Midwest,2,Syracuse,104,15,Bucknell,81
1989,1,1,Midwest,3,Missouri,85,14,Creighton,69
1989,1,1,Midwest,4,Louisville,76,13,Arkansas Little Rock,71
1989,1,1,Midwest,5,Arkansas,120,12,Loyola Marymount,101
1989,1,1,Midwest,6,Georgia Tech,70,11,Texas,76
1989,1,1,Midwest,7,Florida,46,10,Colorado St,68
1989,1,1,Midwest,8,Pittsburgh,64,9,Ball St,68
1989,1,2,Southeast,1,Oklahoma,72,16,East Tennessee St,71
1989,1,2,Southeast,2,North Carolina,93,15,Southern,79
1989,1,2,Southeast,3,Michigan,93,14,Xavier,87
1989,1,2,Southeast,4,Florida St,83,13,Middle Tennessee St,97
1989,1,2,Southeast,5,Virginia,100,12,Providence,97
1989,1,2,Southeast,6,Alabama,84,11,South Alabama,86
1989,1,2,Southeast,7,UCLA,84,10,Iowa St,74
1989,1,2,Southeast,8,La Salle,74,9,Louisiana Tech,83
1989,1,3,East,1,Georgetown,50,16,Princeton,49
1989,1,3,East,2,Duke,90,15,South Carolina St,69
1989,1,3,East,3,Stanford,78,14,Siena,80
1989,1,3,East,4,Iowa,87,13,Rutgers,73
1989,1,3,East,5,NC State,81,12,South Carolina,66
1989,1,3,East,6,Kansas St,75,11,Minnesota,86
1989,1,3,East,7,West Virginia,84,10,Tennessee,68
1989,1,3,East,8,Vanderbilt,65,9,Notre Dame,81
1989,1,4,West,1,Arizona,94,16,Robert Morris,60
1989,1,4,West,2,Indiana,99,15,George Mason,85
1989,1,4,West,3,Seton Hall,60,14,Southwest Missouri St,51
1989,1,4,West,4,UNLV,68,13,Idaho,56
1989,1,4,West,5,Memphis,63,12,DePaul,66
1989,1,4,West,6,Oregon St,90,11,Evansville,94
1989,1,4,West,7,UTEP,85,10,LSU,74
1989,1,4,West,8,St Marys,70,9,Clemson,80
1989,2,1,Midwest,1,Illinois,72,9,Ball St,60
1989,2,1,Midwest,2,Syracuse,65,10,Colorado St,50
1989,2,1,Midwest,3,Missouri,108,11,Texas,89
1989,2,1,Midwest,4,Louisville,93,5,Arkansas,84
1989,2,2,Southeast,1,Oklahoma,124,9,Louisiana Tech,81
1989,2,2,Southeast,2,North Carolina,88,7,UCLA,81
1989,2,2,Southeast,3,Michigan,91,11,South Alabama,82
1989,2,2,Southeast,13,Middle Tennessee St,88,5,Virginia,104
1989,2,3,East,1,Georgetown,81,9,Notre Dame,74
1989,2,3,East,2,Duke,70,7,West Virginia,63
1989,2,3,East,14,Siena,67,11,Minnesota,80
1989,2,3,East,4,Iowa,96,5,NC State,102
1989,2,4,West,1,Arizona,94,9,Clemson,68
1989,2,4,West,2,Indiana,92,7,UTEP,69
1989,2,4,West,3,Seton Hall,87,11,Evansville,73
1989,2,4,West,4,UNLV,85,12,DePaul,70
1989,3,1,Midwest,1,Illinois,83,4,Louisville,69
1989,3,1,Midwest,2,Syracuse,83,3,Missouri,80
1989,3,2,Southeast,1,Oklahoma,80,5,Virginia,86
1989,3,2,Southeast,2,North Carolina,87,3,Michigan,92
1989,3,3,East,1,Georgetown,69,5,NC State,61
1989,3,3,East,2,Duke,87,11,Minnesota,70
1989,3,4,West,1,Arizona,67,4,UNLV,68
1989,3,4,West,2,Indiana,65,3,Seton Hall,78
1989,4,1,Midwest,1,Illinois,89,2,Syracuse,86
1989,4,2,Southeast,5,Virginia,65,3,Michigan,102
1989,4,3,East,1,Georgetown,77,2,Duke,85
1989,4,4,West,4,UNLV,61,3,Seton Hall,84
1989,5,1,Final Four,1,Illinois,81,3,Michigan,83
1989,5,2,Final Four,2,Duke,78,3,Seton Hall,95
1989,6,1,Championship,3,Michigan,80,3,Seton Hall,79
1990,1,1,Southeast,1,Michigan St,75,16,Murray St,71
1990,1,1,Southeast,2,Syracuse,70,15,Coppin St,48
1990,1,1,Southeast,3,Missouri,71,14,Northern Iowa,74
1990,1,1,Southeast,4,Georgia Tech,99,13,East Tennessee St,83
1990,1,1,Southeast,5,LSU,70,12,Villanova,63
1990,1,1,Southeast,6,Minnesota,64,11,UTEP,61
1990,1,1,Southeast,7,Virginia,75,10,Notre Dame,67
1990,1,1,Southeast,8,Houston,66,9,Santa Barbara,70
1990,1,2,West,1,UNLV,102,16,Arkansas Little Rock,72
1990,1,2,West,2,Arizona,79,15,South Florida,67
1990,1,2,West,3,Michigan,76,14,Illinois St,70
1990,1,2,West,4,Louisville,78,13,Idaho,59
1990,1,2,West,5,Oregon St,53,12,Ball St,54
1990,1,2,West,6,New Mexico St,92,11,Loyola Marymount,111
1990,1,2,West,7,Alabama,71,10,Colorado St,54
1990,1,2,West,8,Ohio St,84,9,Providence,83
1990,1,3,East,1,Connecticut,76,16,Boston University,52
1990,1,3,East,2,Kansas,79,15,Robert Morris,71
1990,1,3,East,3,Duke,81,14,Richmond,46
1990,1,3,East,4,La Salle,79,13,Southern Mississippi,63
1990,1,3,East,5,Clemson,49,12,BYU,47
1990,1,3,East,6,St Johns,81,11,Temple,65
1990,1,3,East,7,UCLA,68,10,UAB,56
1990,1,3,East,8,Indiana,63,9,California,65
1990,1,4,Midwest,1,Oklahoma,77,16,Towson,68
1990,1,4,Midwest,2,Purdue,75,15,Louisiana Monroe,63
1990,1,4,Midwest,3,Georgetown,70,14,Texas Southern,52
1990,1,4,Midwest,4,Arkansas,68,13,Princeton,64
1990,1,4,Midwest,5,Illinois,86,12,Dayton,88
1990,1,4,Midwest,6,Xavier,87,11,Kansas St,79
1990,1,4,Midwest,7,Georgia,88,10,Texas,100
1990,1,4,Midwest,8,North Carolina,83,9,Southwest Missouri St,70
1990,2,1,Southeast,1,Michigan St,62,9,Santa Barbara,58
1990,2,1,Southeast,2,Syracuse,63,7,Virginia,61
1990,2,1,Southeast,14,Northern Iowa,78,6,Minnesota,81
1990,2,1,Southeast,4,Georgia Tech,94,5,LSU,91
1990,2,2,West,1,UNLV,76,8,Ohio St,65
1990,2,2,West,2,Arizona,55,7,Alabama,77
1990,2,2,West,3,Michigan,115,11,Loyola Marymount,149
1990,2,2,West,4,Louisville,60,12,Ball St,62
1990,2,3,East,1,Connecticut,74,9,California,54
1990,2,3,East,2,Kansas,70,7,UCLA,71
1990,2,3,East,3,Duke,76,6,St Johns,72
1990,2,3,East,4,La Salle,75,5,Clemson,79
1990,2,4,Midwest,1,Oklahoma,77,8,North Carolina,79
1990,2,4,Midwest,2,Purdue,72,10,Texas,73
1990,2,4,Midwest,3,Georgetown,71,6,Xavier,74
1990,2,4,Midwest,4,Arkansas,86,12,Dayton,84
1990,3,1,Southeast,1,Michigan St,80,4,Georgia Tech,81
1990,3,1,Southeast,2,Syracuse,75,6,Minnesota,82
1990,3,2,West,1,UNLV,69,12,Ball St,67
1990,3,2,West,7,Alabama,60,11,Loyola Marymount,62
1990,3,3,East,1,Connecticut,71,5,Clemson,70
1990,3,3,East,7,UCLA,81,3,Duke,90
1990,3,4,Midwest,8,North Carolina,73,4,Arkansas,96
1990,3,4,Midwest,10,Texas,102,6,Xavier,89
1990,4,1,Southeast,4,Georgia Tech,93,6,Minnesota,91
1990,4,2,West,1,UNLV,131,11,Loyola Marymount,101
1990,4,3,East,1,Connecticut,78,3,Duke,79
1990,4,4,Midwest,4,Arkansas,88,10,Texas,85
1990,5,1,Final Four,4,Georgia Tech,81,1,UNLV,90
1990,5,2,Final Four,3,Duke,97,4,Arkansas,83
1990,6,1,Championship,1,UNLV,103,3,Duke,73
1991,1,1,West,1,UNLV,99,16,Montana,65
1991,1,1,West,2,Arizona,93,15,St Francis,80
1991,1,1,West,3,Seton Hall,71,14,Pepperdine,51
1991,1,1,West,4,Utah,82,13,South Alabama,72
1991,1,1,West,5,Michigan St,60,12,Wisconsin Green Bay,58
1991,1,1,West,6,New Mexico St,56,11,Creighton,64
1991,1,1,West,7,Virginia,48,10,BYU,61
1991,1,1,West,8,Georgetown,70,9,Vanderbilt,60
1991,1,2,Midwest,1,Ohio St,97,16,Towson,86
1991,1,2,Midwest,2,Duke,102,15,Louisiana Monroe,73
1991,1,2,Midwest,3,Nebraska,84,14,Xavier,89
1991,1,2,Midwest,4,St Johns,75,13,Northern Illinois,68
1991,1,2,Midwest,5,Texas,73,12,St Peters,65
1991,1,2,Midwest,6,LSU,62,11,Connecticut,79
1991,1,2,Midwest,7,Iowa,76,10,East Tennessee St,73
1991,1,2,Midwest,8,Georgia Tech,87,9,DePaul,70
1991,1,3,East,1,North Carolina,101,16,Northeastern,66
1991,1,3,East,2,Syracuse,69,15,Richmond,73
1991,1,3,East,3,Oklahoma St,67,14,New Mexico,54
1991,1,3,East,4,UCLA,69,13,Penn St,74
1991,1,3,East,5,Mississippi St,56,12,Eastern Michigan,76
1991,1,3,East,6,NC State,114,11,Southern Mississippi,85
1991,1,3,East,7,Purdue,63,10,Temple,80
1991,1,3,East,8,Princeton,48,9,Villanova,50
1991,1,4,Southeast,1,Arkansas,117,16,Georgia St,76
1991,1,4,Southeast,2,Indiana,79,15,Coastal Carolina,69
1991,1,4,Southeast,3,Kansas,55,14,New Orleans,49
1991,1,4,Southeast,4,Alabama,89,13,Murray St,79
1991,1,4,Southeast,5,Wake Forest,71,12,Louisiana Tech,65
1991,1,4,Southeast,6,Pittsburgh,76,11,Georgia,68
1991,1,4,Southeast,7,Florida St,75,10,USC,72
1991,1,4,Southeast,8,Arizona St,79,9,Rutgers,76
1991,2,1,West,1,UNLV,62,8,Georgetown,54
1991,2,1,West,2,Arizona,76,10,BYU,61
1991,2,1,West,3,Seton Hall,81,11,Creighton,69
1991,2,1,West,4,Utah,85,5,Michigan St,84
1991,2,2,Midwest,1,Ohio St,65,8,Georgia Tech,61
1991,2,2,Midwest,2,Duke,85,7,Iowa,70
1991,2,2,Midwest,14,Xavier,50,11,Connecticut,66
1991,2,2,Midwest,4,St Johns,84,5,Texas,76
1991,2,3,East,1,North Carolina,84,9,Villanova,69
1991,2,3,East,15,Richmond,64,10,Temple,77
1991,2,3,East,3,Oklahoma St,73,6,NC State,64
1991,2,3,East,13,Penn St,68,12,Eastern Michigan,71
1991,2,4,Southeast,1,Arkansas,97,8,Arizona St,90
1991,2,4,Southeast,2,Indiana,82,7,Florida St,60
1991,2,4,Southeast,3,Kansas,77,6,Pittsburgh,66
1991,2,4,Southeast,4,Alabama,96,5,Wake Forest,88
1991,3,1,West,1,UNLV,83,4,Utah,66
1991,3,1,West,2,Arizona,77,3,Seton Hall,81
1991,3,2,Midwest,1,Ohio St,74,4,St Johns,91
1991,3,2,Midwest,2,Duke,81,11,Connecticut,67
1991,3,3,East,1,North Carolina,93,12,Eastern Michigan,67
1991,3,3,East,10,Temple,72,3,Oklahoma St,63
1991,3,4,Southeast,1,Arkansas,93,4,Alabama,70
1991,3,4,Southeast,2,Indiana,65,3,Kansas,83
1991,4,1,West,1,UNLV,77,3,Seton Hall,65
1991,4,2,Midwest,4,St Johns,61,2,Duke,78
1991,4,3,East,1,North Carolina,75,10,Temple,72
1991,4,4,Southeast,1,Arkansas,81,3,Kansas,93
1991,5,1,Final Four,1,UNLV,77,2,Duke,79
1991,5,2,Final Four,1,North Carolina,73,3,Kansas,79
1991,6,1,Championship,2,Duke,72,3,Kansas,65
1992,1,1,Midwest,1,Kansas,100,16,Howard,67
1992,1,1,Midwest,2,USC,84,15,Louisiana Monroe,54
1992,1,1,Midwest,3,Arkansas,80,14,Murray St,69
1992,1,1,Midwest,4,Cincinnati,85,13,Delaware,47
1992,1,1,Midwest,5,Michigan St,61,12,Southwest Missouri St,54
1992,1,1,Midwest,6,Memphis,80,11,Pepperdine,70
1992,1,1,Midwest,7,Georgia Tech,65,10,Houston,60
1992,1,1,Midwest,8,Evansville,50,9,UTEP,55
1992,1,2,Southeast,1,Ohio St,83,16,Mississippi Valley St,56
1992,1,2,Southeast,2,Oklahoma St,100,15,Georgia Southern,73
1992,1,2,Southeast,3,Arizona,80,14,East Tennessee St,87
1992,1,2,Southeast,4,North Carolina,68,13,Miami Ohio,63
1992,1,2,Southeast,5,Alabama,80,12,Stanford,75
1992,1,2,Southeast,6,Michigan,73,11,Temple,66
1992,1,2,Southeast,7,St Johns,57,10,Tulane,61
1992,1,2,Southeast,8,Nebraska,65,9,Connecticut,86
1992,1,3,East,1,Duke,82,16,Campbell,56
1992,1,3,East,2,Kentucky,88,15,Old Dominion,69
1992,1,3,East,3,Massachusetts,85,14,Fordham,58
1992,1,3,East,4,Seton Hall,78,13,La Salle,76
1992,1,3,East,5,Missouri,89,12,West Virginia,78
1992,1,3,East,6,Syracuse,51,11,Princeton,43
1992,1,3,East,7,Charlotte,74,10,Iowa St,76
1992,1,3,East,8,Texas,92,9,Iowa,98
1992,1,4,West,1,UCLA,73,16,Robert Morris,53
1992,1,4,West,2,Indiana,94,15,Eastern Illinois,55
